en_name,img_link,category_name,company,effective_material,price,usage,ar_name
Sofical 10 sachets 20 gm,https://www.dwaprices.com/upload/1675606699.jpg,فيتامين D,Pharma zad > famila medifood,"calcium,vitamin d3,whey protein",60,"
مصدر للكالسيوم , تقوية العظام والاسنان , مصدر لفيتامين د لامتصاص الكالسيوم في الدم",20 - سوفيكال 10 اكياس 20 جرام 10  20 
Ossofortin 0.25mg (10.000 i.u.) 30 tabs,https://dwaprices.com/upload/1634507673.png,فيتامين D,Eva pharma,ergocalciferol,33,"
فيتامين دال",2اوسوفورتين 025مجم  10000 وحدة دولية 30 قرص 025 (10000 ) 30 
One alpha 0.5mcg 30 cap,https://dwaprices.com/upload/1634508034.jpg,فيتامين D,Leo pharmaceutical products > pharma over seas,alfacalcidol,67.5,"
فيتامين دال",2وان الفا 05مكجم 30 كبسولة  05 30 
Ossofortin 1.25mg (50.000 i.u.) 30 tabs,https://dwaprices.com/upload/1634507516.png,فيتامين D,Eva pharma,ergocalciferol,54,"
فيتامين دال",2اوسوفورتين 125 مجم  50000 وحدة دولية 30  قرص 125 (50000 ) 30 
Vidrop 2800 i.u. oral drops 15 ml,https://dwaprices.com/upload/1634507516.png,فيتامين D,Mup,cholecalciferol,14,"
vitamin d",2فيدروب نقط فم 15 مل 2800 وحدة دولية 2800    15 
Bonefit 10.000 i.u./ml oral drops 15 ml,https://dwaprices.com/upload/1634507516.png,فيتامين D,Organix > rotabogen,cholecalciferol(vitamin d3),45,"
فيتامين دال",50 - بونفيت 10000 وحدة دولية/مل نقط فم 15 مل 10000 /   15 
One alpha 0.25mcg 30 caps,https://dwaprices.com/upload/1634507791.png,فيتامين D,Leo pharmaceutical products > mina pharm,alfacalcidol,48,"
فيتامين دال",2ون-الفا 025مكجم 30 كبسولة  025 30 
Decal b12-n syrup 120ml,https://dwaprices.com/upload/1634507791.png,فيتامين D,Amriya,"calcium gluconate,vitamin d3,vitamin b12",6,"
calcium supplement plus vitamin d",4ديكال ب12 120 مل شراب 12-  120
Davalindi 200.000i.u./ml sol for i.m. inj. 1 amp,https://dwaprices.com/upload/1634507791.png,فيتامين D,Mup,cholecalciferol(vitamin d3),19,"
فيتامين دال , لعلاج مشاكل العظام ونقص فيتامين دال",4دافاليندي 200000وحدة دولية/مل محلول للحقن العضل أمبول 200000/     1 
Maxical d suspension 120 ml,https://dwaprices.com/upload/1634507791.png,فيتامين D,Grand pharma > novell pharma,"calcium,magnesium,vitamin d3",27,"
calcium supplement plus vitamin d",2ماكسيكال دي معلق 120 مل   120 
Alfabonid 2mcg/ml oral dps. 10 ml,https://dwaprices.com/upload/1634507791.png,فيتامين D,Al esraa pharmaceutical optima > rotabiogen for pharmaceutical invest.,alfacalcidol,65,"
vitamin d",3الفابونيد 2مكجم/مل نقط بالفم 10 مل 2/   10 
Cal-d-mag 30 chocolate pieces,https://dwaprices.com/upload/1634507791.png,فيتامين D,Nutrixia > pharma life,"calcium carbonate,vitamin d3,magnesium",55,"
calcium with vitamin d3",3كال-دي-ماج 30 قرص شيكولاتة-- 30  
Otri (adults) 20 chewable tablets,https://dwaprices.com/upload/1634507791.png,فيتامين D,Med care > mepco pharma,"vitamin d3,vitamin b12",50,"
فيتامين دال",2اوتري كبار 20 قرص مضغ () 20  
One alpha 2mcg/ml oral drops 20ml,https://dwaprices.com/upload/1634508240.jpg,فيتامين D,Leo pharmaceutical products > egyptian pharmaceutical trading company,alfacalcidol,190,"
فيتامين دال",3ون الفا 2مكجم/مل نقط بالفم 20 مل  2/   20
Alfacareno 2mcg/ml oral drops. 10 ml,https://dwaprices.com/upload/1634508240.jpg,فيتامين D,Kahira > globe international pharmaceuticals,alfacalcidol,85,"
vitamin d",3الفاكارينو 2مكجم/مل نقط بالفم 10 مل 2/   10 
D3 candy adults 20 pieces,https://dwaprices.com/upload/1634508240.jpg,فيتامين D,El delta for sweets and food industries > devartlab pharma,cholecalciferol(vitamin d3),35,"
فيتامين دال , علاج لحالات مشاكل العظام والاسنان",3دي 3 كاندي كبار 20 قطعة3   20 
Maddovit d3 400 i.u./ml drops 30 ml,https://dwaprices.com/upload/1634508240.jpg,فيتامين D,Maddox pharma,cholecalciferol(vitamin d3),120,"
فيتامين دال",30 - مادوفيت دي3 400 وحدة دولية/مل نقط فم 30 مل 3 400 /  30 
Alfacalcidol 2mcg/ml oral dps. 10 ml,https://dwaprices.com/upload/1634508240.jpg,فيتامين D,Al esraa pharmaceutical optima,alfacalcidol,65,"
فيتامين د",3الفاكالسيدول 2مكجم/مل نقط بالفم 10 مل 2/   10 
Egy dronate 2 scored tabs.,https://dwaprices.com/upload/1634508240.jpg,فيتامين D,Egyphar,"alendronate,vitamin d3",37,"
مصدر لفيتامين د للمساعدة علي امتصاص الكالسيوم__ يساعد علي علاج هشاشة العظام __ تقوية العظام",3ايجي درونيت 2 قرص  2  
Breva d3 50.000 i.u. 4 tabs,https://dwaprices.com/upload/1634508240.jpg,فيتامين D,Medcare > vortex pharmaceuticals,cholecalciferol,80,"
vitamin d",3بريفا د3 50000 وحدة دولية 4 اقراص 3 50000  4 
Calcium d3f 30 tab.,https://dwaprices.com/upload/1634508240.jpg,فيتامين D,Mepaco,"calcium carbonate natural,sodium fluoride,vitamin d3",21.75,"
calcium supplement plus vitamin d",4كالسيوم د3 اف 30 قرص 3 30 
Cal-d-marine 30 tabs,https://dwaprices.com/upload/1634508240.jpg,فيتامين D,Idi > egypharma,"oyster shell calcium,vitamin d3",30,"
كالسيوم مكمل غذائي للعظام",3كال-دي-مارين 30 قرص-- 30 
Ossofortin original d3 (5000 i.u.) 30 tabs,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Eva pharma,ergocalciferol,78,"
vitamin d",9اوسوفورتين اوريجينال دي3 5000 وحدة دولية 30 قرص  3 (5000 ) 30 
Calio plus 20 f.c. tabs,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Sigma,"calcium carbonate 1250 mg,vitamin d3 400 i.u",22.5,"
calcium supplement plus vitamin d",6كاليو بلس 20 قرص  20  
Calcinex plus 20 chew. pieces,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Family pharmacia > sphinx pharmaceuticals,"calcium carbonate 1500 mg,vitamin d3 400 i.u",36,"
calcium supplement plus vitamin d",4كالسينكس بلس 20 قطعة للمضغ  20  
Basebone 2 f.c. tabs,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,October pharma,"alendronate,vitamin d3",19,"
يستخدم لعلاج هشاشة العظام التي تحدث للسيدات بعد سن الياس.",4بيز بون ٢ أقرص 2  
Calvita 30 soft chews pieces,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,> sky pharma,"calcium,vitamin d3,vitamin k",60,"
calcium supplement plus vitamin d",4كالفيتا 30 قطعة للمضغ 30   
Bone care 1mcg 30 caps.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Arab caps > multicare,alfacalcidol,58.5,"
vitamin d",5بون كير 1مكجم 30 كبسولة  1 30 
Recicarnate 30 f.c. tabs.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Organopharma > planet cure,"calcium,vitamin d3",49.5,"
مصدر للكالسيوم المقوس للعظام والاسنان __ الحماية من هشاشة العظام __ ومصدر لفيتامين د الذي يساعد الكالسيوم علي امتصاصه بالجسم",4ريكاكرنيت ٣٠ قرص 30  
Dulcada 20 chew. tabs,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Dulex lab,"calcium,magnesium,vitamin d3,vitamin k",43,"
calcium supplement plus vitamin d",5دولكادا 20 قرص قابل للمضغ 20  
Densitin 30 caps,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Arab caps > multicare,"calcium,magnesium,vitamin c,boron,vitamin d",47,"
calcium supplement plus vitamin d",5دينسيتين 30 كبسولة 30 
Range cal 24 chew. tabs,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Nutrixia > new chapter,"calcium,magnesium,vitamin d3,vitamin e,folic acid",50,"
calcium supplement plus vitamin d",5رانجي كال 24 قرص للمضغ  24  
Calcao 20 chew. pieces,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Pharma zad > bionil,"calcium,vitamin d3,vitamin k",43,"
calcium supplement plus vitamin d",5كالكاو 20 قطعة للمضغ 20  
Fosavance once weekly 2 tab.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Merck sharp & dohme > global napi pharmaceuticals,"alendronate,vitamin d3",105,"
osteoporosis.bisphosphonates.plus vitamin d",5فوسافنك واحدة أسبوعيا 2 قرص    2 
Oster shell calcium 20 f.c. tabs,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Sigma > ibn sina,"calcium carbonate,magnesium carbonate,vitamin d3,zinc",30,"
calcium supplement plus vitamin d",6اوستر شيل كالسيوم 20 قرص   20  
Alfacalcidol 2mcg/ml oral dps. 20 ml,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Al esraa pharmaceutical optima,alfacalcidol,120,"
vitamin d",5الفاكالسيدول 2مكجم/مل نقط بالفم 20 مل 2/   20 
One alpha 2mcg/ml oral drops 10ml,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Leo pharmaceutical products > egyptian pharmaceutical trading company,alfacalcidol,109,"
vitamin d",6وان الفا 2مكجم/مل نقط بالفم 10 مل  2/   10
Delendrozen 4 f.c. tabs.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Future pharmaceutical industries (fpi) > utopia pharmaceuticals company,"alendronate,vitamin d3",48,"
osteoporosis.bisphosphonates.plus vitamin d",8دلندروزين 4 اقراص 4  
Bone care 2 mcg/ml 5 i.v. amp,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,انتاج :,alfacalcidol,101.5,"
vitamin d",60 - بون كير 2مكجم/مل 5 امبولات وريد  2 / 5  
Vitacal syrup 120ml,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Eva pharma,"calcium levulinate,vitamin d,vitamin b12",5,"
calcium supplement plus vitamin d",6فيتاكال 120مل شراب  120
Calcidronate 2 tablets,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Chemipharm,"alendronate,vitamin d3",19,"
osteoporosis.bisphosphonates.plus vitamin d",90 - كالسيبرونات 2 قرص 2 
Lotacal 30 f.c. tabs.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Unipharma co. > al hadidi pharma,"calcium,vitamin d3",20.25,"
calcium supplement plus vitamin d",6لوتاكال 30 قرص  30  
D3 candy children 20 pieces,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,El delta for sweets and food industries > devartlab pharma,cholecalciferol(vitamin d3),111,"
vitamin d",6دي3 كاندي اطفال 20 قطعة 3   20 
Debosteobone 4 f.c. tab.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Debeiky,"alendronate,vitamin d3",60,"
osteoporosis.bisphosphonates.plus vitamin d",9ديبوستيوبون 4 اقراص 4  
Vitamin d3 10 000 iu 100 softgels (illegal import),https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Puritans pride,vitamin d3,0,"
vitamin d",6فيتامين دي3 10000 وحدة دولية - مستورد 3 10 000  100  ( )
Bon-one 1mcg 30 tab.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Mina pharm > teijin limited-japan,alfacalcidol,79,"
علاج نقص فيتامين دال",8بون-ون 1مكجم 30 قرص- 1 30 
Calcidense 30 f.c. tabs.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Horus for pharmaceutical products,"calcium,vitamin d3",21,"
calcium supplement plus vitamin d",7كالسيدنس 30 قرص 30  
Herbaland calcium & d3 - 90 gummies,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Herbaland naturals inc. > pharma vision,"calcium,vitamin d3,phosphorus",277,"
calcium supplement with vitamin d3",7هيربالاند كالسيوم وفيتامين د90 قطعة  & 90 
Alfabonid 2mcg/ml (1ml=2mcg) 10 amp.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Alexandria > rotabiogen for pharmaceutical invest.,alfacalcidol,216,"
vitamin d",7 الفابونيد 2 ميكروجرام / مل 10 امبول 2/ (1=2) 10 
Cad-bon 10 sachets 100 gm,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Debeiky > api pharma,"calcium,vitamin d,ascorbic acid,vitamin b12",46.5,"
calcium supplement plus vitamin d",7كاد بون 10 أكياس 100 جرام- 10  100 
Blastoclast 2 tablets,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Mash premiere,"alendronate,vitamin d3",18,"
osteoporosis.bisphosphonates.plus vitamin d",6بلاستو كلاست 2 قرص  2 
Vitamin d3 2000 iu 100 softgels (illegal import),https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Puritans pride,vitamin d3,0,"
vitamin d",8فيتامين دال2000 وحدة دولية 100 كبسولة - مستورد 3 2000  100  ( )
Herbaland calcium & d3 - 60 gummies,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Herbaland naturals inc. > pharma vision,"calcium,vitamin d3,phosphorus",307,"
calcium supplement with vitamin d3",7هيربالاند الكالسيوم & فيتامين د3- 30 قطعه  & 60 
Vitamin d3 1000 iu 100 softgels (illegal import),https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Puritans pride,vitamin d3,0,"
vitamin d",8فيتامين د3 1000 وحده 100 كبسولة جيلاتينية 3 1000  100  ( )
Calcidol 0.25 mcg 30 caps.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Kahira > multipharma,alfacalcidol,25.5,"
vitamin d",70 - كالسيدول 025ميكروجرام  30 كبسولة  025  30 
Cal-preg d 30 f.c. tabs.,https://dwaprices.com/upload/1676493892.jpg,فيتامين D,Multicare,"calcium,vitamin d3",45,"
calcium supplement plus vitamin d",8كال- بريح د 30 قرص -  30  
Tussistop 30mg/5ml syrup 100 ml,https://dwaprices.com/upload/372177343.jpg,ادوية الكحة,Atco pharma,levodropropizine,32.5,"
- مهديء للكحة والسعال
ما هو دواء توسيستوب وفيما يستخدم :
يحتوي عقار توسيستوب على المادة الفعالة “ليفودروبروبيزين”، وهي مادة تنتمي إلى مجموعة من الأدوية التي تسمى مهدئات السعال يستخدم عقار توسيستوب لعلاج أعراض السعال في البالغين والأطفال الذين تزيد أعمارهم عن عامين.",توسيستوب شراب للكحة  30/5  100 
