,category_name,company,effective_material,en_name,price,usage,ar_name
436,ادوية العضلات,Sabaa > pharmakon pharmaceuticals,"diclofenac potassium,methocarbamol",Diclopro plus 500/50mg 30 f.c. tabs.,34.5,"
cns.analgesic.skeletal muscle relaxant",5ديكلوبرو بلس 500/50 مجم 30 قرص  500/50 30  
437,ادوية العضلات,Liptis,cyclobenzaprine,Prinorelax 30mg 10 ext. release caps.,21.0,"
cns.analgesic.skeletal muscle relaxant",5برينوريلاكس 30مجم 10 كبسولة ممتد المفعول  30 10   
438,ادوية العضلات,Amoun,tizanidine,Roysan 4mg 30 tab.,19.5,"
cns.analgesic.skeletal muscle relaxant.alpha2 agonist",5رويسان 4مجم 30 قرص 4 30 
439,ادوية العضلات,Hi-pharm,tizanidine,S.m.r 2 mg 20 tab.,13.0,"
cns.analgesic.skeletal muscle relaxant.alpha2 agonist",5اس ام ار 2مجم 20 قرص 2  20 
440,ادوية العضلات,International trading office,tizanidine,Rekan 4mg 20 tab.,16.0,"
cns.analgesic.skeletal muscle relaxant.alpha2 agonist",5ريكان 4مجم 20 قرص  4 20 
441,ادوية العضلات,Sunny medical > hameln pharmaceuticals gmbh,atracurium besylate,Atracurium-hameln 10mg/ml (50mg) 50 amp.,1206.0,"
skeletal muscle relaxant",5اتراكوريم هيملين 10مجم /مل (50مجم) 50 امبول - 10/ (50) 50 
442,ادوية العضلات,Egyphar,"ibuprofen,methocarbamol",Methocarbex 10 f.c. tabs.,11.0,"
cns.analgesic.skeletal muscle relaxant",5ميثوكاربكس 10 اقراص 10  
443,ادوية العضلات,Sedico,cyclobenzaprine,Cyclosed 10mg 10 f.c. tab.,10.25,"
مسكن عام للالام , تقليل الالتهابات , تعمل علي استرخاء العضلات",60 - سيكلوسيد 10 قرص 10 مجم 10 10  
444,ادوية العضلات,Global napi pharmaceuticals,cyclobenzaprine,Moveasy 5 mg 30 f.c. tab.,27.0,"
مسكن للألم , باسط للعضلات",6موف إيزي 5 مجم 30قرص 5  30  
445,ادوية العضلات,Amoun,"carisoprodol,paracetamol(acetaminophen)",Myorelax 10 caps.,4.5,"
باسط للعضلات.",6ميوريلاكس ١٠كبسولات 10 
446,ادوية العضلات,Glaxo smithkline,"chlorzoxazone,paracetamol(acetaminophen)",Myolgin 20 caps.,16.0,"
مسكن عام للالام , باسط للعضلات , استرخاء الجسم",6ميولجين20كبسولات 20 
447,ادوية العضلات,Chemipharm,dantrolene,Dantrelax 50mg 30 caps.,79.0,"
skeletal muscle relaxant.analgesic.ryanodine receptor (ryr1) calcium channel blocker peripheral",6دانتريلاكس 50مجم 30 كبسولة  50 30 
448,ادوية العضلات,Pharopharma > ema pharm,"ibuprofen,methocarbamol",Muslgix 20 caps.,17.0,"
cns.analgesic.skeletal muscle relaxant",6موسلجيكس 20 كبسولة 20 
449,ادوية العضلات,Glaxo smithkline,"chlorzoxazone,paracetamol(acetaminophen)",Myolgin 250/300 mg 20 caps.,16.0,"
muscle relaxant",6ميولجين 250/300 مجم 20 كبسولة  250/300  20 
450,ادوية العضلات,Chemipharm,dantrolene,Dantrelax 25mg 30 caps.,58.5,"
مسكن عام , تقليل الالام , استرخاء العضلات",6دانتريلاكس 25 مجم 30كبسولة 25 30 
451,ادوية العضلات,Alfacure pharmaceuticals,"chlorzoxazone,paracetamol(acetaminophen)",Relax 20 caps,26.0,"
باسط للعضلات",6ريلاكس كبسول 20 كبسولة 20 
452,ادوية العضلات,Glaxo smithkline > phoenix-egypt,cisatracurium besylate,Nimbex 2mg/ml (5ml=10mg) 5 amps.,235.0,"
anesthetic.muscle relaxant.non depolarizing",6نيمبيكس 2مجم/مل(5مل=10مجم) 5 امبول  2/ (5=10) 5 
453,ادوية العضلات,Mash premiere,"ibuprofen,methocarbamol",Gesirelax 20 f.c. tabs.,20.0,"
cns.analgesic.skeletal muscle relaxant",70 - جيسي ريلاكس 20 قرص  20  
454,ادوية العضلات,Sigma tec > sigma,oxytocin,Oxycinon 10 i.u /ml i.v amp.,26.0,"
smooth muscle constrictor",7اوكسيسينون 10 وحدة دولية/مل امبول عضل/وريد  10  /  
455,ادوية العضلات,Sigma,tizanidine,Myoldin 4mg 20 tab.,16.0,"
cns.analgesic.skeletal muscle relaxant.alpha2 agonist",7ميولدين 4مجم 20 قرص 4 20 
456,ادوية العضلات,Eipico > meda ab,orphenadrin,Norflex 30mg/ml 3 amp.,5.5,"
cns.analgesic.skeletal muscle relaxant.antimuscarinic",7نورفلكس 30مجم/مل 3 امبولات 30/ 3 
457,ادوية العضلات,Novartis > glaxo smithkline,diclofenac diethylamine,Voltaren 1% emulgel 15 gm,11.25,"
مسكن لآلام العضلات والمفاصل",7فولتارين 1% ايملجل 15 جم 1%  15 
458,ادوية العضلات,Epci,tizanidine,Epcidin s.r. 6 mg 10 caps.,8.0,"
cns.analgesic.skeletal muscle relaxant.alpha2 agonist",7ابسيدين اس ار 6 مجم 10 كبسولات  6  10 
459,ادوية العضلات,Sigma > horizon pharma,"acetylsalicylic acid,caffeine,orphenadrin",Relatic 20 f.c.tab.,12.0,"
cns.analgesic.skeletal muscle relaxant.antimuscarinic",7ريلاتيك 20 اقراص 20 
460,ادوية العضلات,Global napi pharmaceuticals,"ibuprofen,methocarbamol",Ibuflex 20 tab.,22.0,"
مسكن وباسط للعضلات",7ايبوفلكس ٢٠ قرص 20 
461,ادوية العضلات,Uniswab,"mephenesin,methyl nicotinate",Musclazswab oint 80 gm,10.0,"
muscle relaxant",7ميسكلازسواب مرهم 80جم   80 
462,ادوية العضلات,Eipico > meda ab,orphenadrin,Norflex 100mg 20 tab.,6.4,"
cns.analgesic.skeletal muscle relaxant.antimuscarinic",7نورفليكس 100مجم 20 قرص  100 20 
463,ادوية العضلات,Alexandria > egypharma-egypt,cisatracurium besylate,Cis-atracure 2mg/ml (5mg) i.v. amp.,15.75,"
anesthetic.muscle relaxant.non depolarizing",80 - سيز اتراكيور 2مجم/مل 5 مجم  امبول وريد - 2/ (5)  
464,ادوية العضلات,Sedico,atracurium besylate,Faulcurium 10mg/ml 5 amp. i.v.* 2.5 ml,61.0,"
skeletal muscle relaxant",8فولكوريوم 10 مجم / مل 5 امبول* 25 مل 10/ 5  * 25 
465,ادوية العضلات,Mina pharm,oxytocin,Oxytocin 5 i.u./ml 10 amp.,26.0,"
smooth muscle constrictor",8أوكسيتوسين 5وحده /مل 10 امبول  5 / 10 
466,ادوية العضلات,Godeon richter-budapest-hungary > alfacure pharmaceuticals,oxytocin,Oxytocin 5 i.u/ml amp.,0.85,"
smooth muscle constrictor",8اوكسيتوسين ٥ وحدة دولية امبول 5 / 
467,ادوية العضلات,Global napi pharmaceuticals,pinaverium bromide,Spasmopinaver 50mg 30 f.c. tabs,38.25,"
يعمل علي استرخاء العضلات , تقليل الالام العضلات , مسكن لالام",8سبازموبينافير 50 مجم 30 قرص  50 30  
468,ادوية العضلات,Multi-apex,cyclobenzaprine,Multi-relax 5mg 20 f.c. tab,18.0,"
cns.analgesic.skeletal muscle relaxant",8مالتي-ريلاكس 5مجم 20 قرص- 5 20  
469,ادوية العضلات,Novartis > mylan,oxytocin,Syntocinon 5 i.u./ml i.m/i.v 5 amp.,30.0,"
smooth muscle constrictor",8سينتوسينون 5 وحدات دولية/مل 5 امبولات عضل/وريد 5 / / 5 
470,ادوية العضلات,Jedco int. co. for pharmaceuticals,"chlorzoxazone,paracetamol(acetaminophen)",Relaxiged 20 caps,21.0,"
muscle relaxant",8ريلاكسيجيد 20 كبسولة 20 
471,ادوية العضلات,Memphis,thiocolchicoside,Relaxine 4mg 6 i.m. amp,10.0,"
muscle relaxant",8ريلاكسين 4مجم 6 امبولات عضل 4 6  
472,ادوية العضلات,Schering plough > merck sharp & dohme scientific office,vecuronium bromide,Norcuron 4mg/ml 10 amp.,180.0,"
anesthetic.muscle relaxant.non depolarizing steroids",8نوركيورون 4مجم/مل 10 امبول 4/ 10 
473,ادوية العضلات,October pharma > pharmagin-egypt,tizanidine,Tizyl 4mg 10 tab.,12.0,"
cns.analgesic.skeletal muscle relaxant.alpha2 agonist",90 - تايزيل 4مجم 10 اقراص 4 10 
474,ادوية العضلات,Adwia,"chlorzoxazone,ibuprofen",Profenazone 20 caps.,12.0,"
muscle relaxant",9بروفينازون 20 كبسول 20 
475,ادوية العضلات,Rameda,"orphenadrin,paracetamol(acetaminophen)",Orphamol 20 tab.,5.25,"
cns.analgesic.skeletal muscle relaxant.antimuscarinic",9اورفامول 20 اقراص 20 
476,ادوية العضلات,Glaxo smithkline > phoenix-egypt,cisatracurium besylate,Nimbex 2mg/ml (10ml=20mg) 5amps.,250.0,"
anesthetic.muscle relaxant.non depolarizing",9 نيمبكس 2مجم/مل (10مل=20مجم) 5 امبول 2/ (10=20) 5
477,ادوية العضلات,Sigma tec,oxytocin,Oxycinon 5 i.u./ml amp.,26.0,"
smooth muscle constrictor",9اوكسيسينون 5وحدة دولية/مل امبول عضل/وريد  5 / 
478,ادوية العضلات,Unipharma co. > al hadidi pharma,"chlorzoxazone,ketoprofen",Diclorelax 20 caps.,13.0,"
muscle relaxant",9ديكلوريلاكس 20 كبسولة 20 
479,ادوية العضلات,Scanpharma a/s denemark > copad pharma,oxytocin,Oxytocin 10i.u./ml 10 amps.,11.35,"
smooth muscle constrictor",9اوكسيتوسين 10 وحدة/مل 10 امبول  10/ 10 
480,ادوية العضلات,Sedico,atracurium besylate,Faulcurium 10mg/ml 5 amp. i.v.* 5ml,91.0,"
skeletal muscle relaxant",9فولكوريوم 10 مجم / مل 5 امبول* 5 مل 10/ 5  * 5
481,ادوية العضلات,Godeon richter-budapest-hungary > alfacure pharmaceuticals,oxytocin,Oxytocin 10 i.u 10 amp.,11.35,"
smooth muscle constrictor",9اوكسيتوسين 10 وحدة دولية 10 امبولات 10  10 
482,ادوية العضلات,Sigma tec > pharco b,rocuronium bromide,Rocubromide 50mg/5ml i.v vial,41.0,"
skeletal muscle relaxant",9روكوبرومايد 50مجم/5مل فيال للحقن وريد 50/5  
483,ادوية العضلات,Saja pharmaceuticals > clavita pharma,baclofen,Spinobac 5mg/5ml syrup 120ml,20.5,"
cns.analgesic.skeletal muscle relaxant",100 - سبينوباك 5مجم/5مل شراب 120 مل 5/5  120
484,ادوية البروستاتا,Eva pharma,"saw palmetto berry powder,pygeum resinous waxy,stinging nettle powder,zinc gluconate",Prostanorm 30 caps,120.0,"
حالات التهاب البروستاتا , دعم لعضلة البروستاتا ,مكمل غذائي وفيتامينات متعددة للبروستاتا",بروستانورم 30 كبسولة 30 
485,ادوية البروستاتا,Arab caps > mepaco,"pumpkin seed oil,saw palmetto oil,zinc",Pepon plus 20 caps,67.0,"
فيتامينات متعددة لحالات التهاب البروستاتا , مصدر للزنك في حالات البروستاتا , حالات الامراض المسالك البولية",بيبون بلس 20 كبسولة  20 
486,ادوية البروستاتا,Arab caps > golden queen company,"pygeum africanum extract,pumpkin seed oil,saw palmetto oil,tomato extract,uva ursi",Prost ade 20 capsules,63.0,"
احتقان والتهاب وتضخم البروستات",بروست ايد 20 كبسولة  20 
487,ادوية البروستاتا,Pharco,"hamamelis extract,ichtammol,potassium iodide",Prostalin 5 rectal supp.,4.25,"
دعم البروستاتا , تحسين وظائف البروستاتا",بروستالين 5 لبوس شرجي 5  
488,ادوية البروستاتا,El nile.,"hamamelis extract,ichtammol,potassium iodide",Decongestyl 12 supp.,18.5,"
لعلاج تضخم واحتقان البروستاتا",ديكونجستيل لبوس 12 اقماع لعلاج احتقان البروستاتا 12 
489,ادوية البروستاتا,Catalent schorndof gmbh-germany > glaxo smithkline,"dutasteride,tamsulosin",Duodart 0.5/0.4mg 30 capsules,271.0,"
 تضخم البروستاتا . حالات احتباس البول",ديودارت 05/04مجم 30 كبسولة 05/04 30 
490,ادوية البروستاتا,October pharma,"doxazosin,pygeum africanum extract",Prostacure plus 20 caps.,40.0,"
علاج امراض والتهابات البروستاتا , تقليل الالام البروستاتا , الحفاظ علي صحة البروستاتا",بروستاكيور بلس 20 كبسولة   20 
491,ادوية البروستاتا,Safe pharma > biopharm egypt,"pumpkin seed oil,saw palmetto oil,zinc,nigella sativa",Prostavone 30 caps.,26.4,"
علاج التهابات البروستاتا , تقوية البروستاتا وتحسين وظائفها",بروستافون 30 كبسولة  30 
492,ادوية البروستاتا,Pharopharma > trend pharm,"pumpkin seed extract,saw palmetto,lycopene extract",Prostality 20 caps,68.0,"
دعم البروستاتا , تقليل الالاتهابات التناسلية , تقليل الالام التناسلية والبولية , تقليل الالتهابات التناسلية",بروستاليتي 20 كبسولة 20 
493,ادوية البروستاتا,Arab caps > royal group,pumpkin seed oil,Ronkin 1010mg 20 caps.,36.0,"
تخفيف علامات واعراض تضخم البروستاتا",10 - رونكين ١٠١٠مجم ٢٠ كبسولة  1010 20 
494,ادوية البروستاتا,Sigma,"bear berry extract,pumpkin seed extract,pygeum africanum,saw palmetto,vitamin b6,zinc gluconate",Prostagard 20 caps.,22.0,"
علاج البروستاتا.",1بروستاجارد 20 كبسولة 20 
495,ادوية البروستاتا,Pharco,pygeum africanum extract,Prostacap 50mg 24 caps.,18.0,"
دعم البروستاتا , تقليل التهابات البروستاتا",1بروستاكاب 50 مجم 24 كبسولة  50 24 
496,ادوية البروستاتا,Arab caps > pharmacare,"pygeum africanum extract,pumpkin seed oil,saw palmetto oil,tomato extract,uva ursi",Procare 20 caps.,46.0,"
علاج مشاكل الجهاز البولي , علاج الالم عند التبول , علاج تضخم البروستاتا",1بروكير 20 قرص  20 
497,ادوية البروستاتا,Puritans pride,saw palmetto,Saw palmetto 450mg 100 caps. (illegal import),50.0,"
prostate support",1ساو بالميتو 450مجم 100 كبسول  450 100  ( )
498,ادوية البروستاتا,Cid,"chamomile,ichthammol,potassium iodide",De-prostyl-2 6 supp.,3.5,"
prostate disorder",1دي-بروستيل-2 6 اقماع لبوس--2 6 
499,ادوية البروستاتا,October pharma,pygeum africanum extract,Prostacure 50mg 20 caps.,55.0,"
دعم البروستاتا , تقليل الالتهابات التناسلية , تقليل التهابات البروستاتا , مسكن للالام البولية والتناسلية",1بروستاكيور 50مجم 20 كبسولة  50 20 
500,ادوية البروستاتا,Future pharmaceutical industries (fpi) > utopia pharmaceuticals company,"saw palmetto,pumpkin seed oil,echinaceae purpurea,zinc sulphate",Utoprost 10 caps.,15.0,"
prostate support",1يوتوبروست 10 كبسولات 10 
501,ادوية البروستاتا,Medizen pharmaceutical industries > napha,pumpkin seed oil,Master pumpkin oil 10 capsules,35.88,"
prostate support",1ماستر بامبكين اويل 10 كبسولات   10 
502,ادوية البروستاتا,Arab caps > dr. khairy company for export,pumpkin seed oil,Opty prost 20 caps.,37.0,"
prostate support",1اوبتي بروست 20 كبسول  20 
503,ادوية البروستاتا,Arab caps > mepaco,pumpkin seed oil,Pepon 30 caps,35.0,"
prostate support",20 - بيبون 30 كبسولة 30 
504,ادوية البروستاتا,Technopharm > ema pharm,saw palmetto oil,Soplamin 160 mg 30 caps.,32.4,"
علاج تضخم البروستاتاواحتباس البول",2سوبلامين 160 مجم 30 كبسولة  160  30 
